Date,Omega,Alpha,Beta,Eta,d,Mu,FSI,VSTOXX
2016-09-27,0.78426302371622,0.005160031584202547,0.9208123349898274,0.13071204990638505,9.30600714804761,0.22709512514248947,0.3484249252955927,0.10131276913381253
2016-09-28,0.755161425828156,0.005276184432109057,0.9208475001619472,0.13044785407156667,9.277973538073619,0.23273509357077135,0.33845446119716827,0.1015817070538273
2016-09-29,0.7563564318224549,0.005295394800795524,0.9206984179705289,0.13046207182167235,9.269786678610311,0.2373217974399017,0.345594792225253,0.10274459761324652
2016-09-30,0.7541704826280622,0.0053602110532016455,0.9205173367292895,0.1304846916982916,9.232055804018907,0.24263670352661346,0.35131646793697435,0.1038957519461188
2016-10-03,0.7560591354119184,0.00540341092542879,0.9201924103815777,0.13078786362650888,9.229607484903799,0.24148717395400165,0.3610736763293137,0.10591612443016862
2016-10-04,0.7434824228579938,0.005501686472076631,0.9201399169901511,0.13066718538464622,9.247759845331373,0.24069903848901153,0.3564485448384496,0.10616245004367778
2016-10-05,0.726380002320017,0.005595306456473975,0.9199418155929793,0.13067198762886675,9.2531542686247,0.23970661098077445,0.3582413325151656,0.1079672106080122
2016-10-06,0.7441696827564072,0.005415760031192548,0.920326748441409,0.130500650640281,9.279279320928497,0.24197955646505326,0.3546476659181434,0.1055213621515653
2016-10-07,0.7369647552457057,0.005445608313662046,0.9202444933899108,0.13053179637571305,9.302767019514826,0.24284537112823565,0.35402973843599184,0.10604437539866321
2016-10-10,0.7260290657505954,0.005534474274828186,0.9199847635032693,0.13072937393171996,9.26011490798429,0.24919073863617425,0.3555509012353334,0.10727231587846772
2016-10-11,0.7525194984203537,0.005660964142257151,0.9193357420960914,0.1312005368434186,9.257614625968982,0.24712941741974806,0.3811606848650507,0.11047215647868126
2016-10-12,0.6892251723289469,0.005744349894998686,0.9193809789097116,0.13116620278855665,9.265039667587734,0.244898849019833,0.35692135222370014,0.11122211408590786
2016-10-13,0.6790563133836491,0.005862265907034653,0.9190711170789257,0.13140558665188717,9.271389499572432,0.2444157092037214,0.35777461054067095,0.11256615317447083
2016-10-14,0.6863387228832302,0.0055328183314189055,0.9199790168333337,0.13089527081479257,9.265201687667155,0.2345969687044784,0.3446028286325664,0.10895858684859575
2016-10-17,0.6881061869225585,0.005370906742338052,0.9202074122093102,0.1309204596908273,9.282666440897643,0.24121258309194768,0.3401796413608734,0.10761698343275265
2016-10-18,0.6977204809887744,0.00539448014695111,0.9201417947774784,0.1309398233730209,9.25841478263029,0.24672095500444527,0.3423170466789518,0.1072011325593725
2016-10-19,0.6975857834916614,0.005339093952283953,0.9204087278803141,0.13064678786365128,9.260682099939995,0.25409029966393404,0.3384551687846471,0.10590436749275274
2016-10-20,0.6723906150544431,0.005358418532072451,0.9205597674866914,0.1302694287439561,9.29523397701379,0.26228635367440917,0.329595117536448,0.10583532195657264
2016-10-21,0.7015978400940855,0.005135771679445907,0.9204798985864241,0.13088938746969916,9.367154146039505,0.25980010331742287,0.3435499402897935,0.10597772512730533
2016-10-24,0.6639684133456185,0.005432983628403154,0.9200319120215842,0.13113639626615556,9.304013825911566,0.26870435983102636,0.3327636116194594,0.10742067802427166
2016-10-25,0.7047144277560187,0.005400103225237471,0.9206172750851237,0.13041110330881903,9.289434768252075,0.2786857729591638,0.33345073104432754,0.10318249213441129
2016-10-26,0.7024614526897793,0.005193453437459569,0.9204309902552927,0.13108688691166479,9.320377869720877,0.2752121395931944,0.3391033625507757,0.1047010405419746
2016-10-27,0.6869479170943519,0.00529631325415701,0.9200102741895562,0.13159783538164813,9.273098334095202,0.27583194664824223,0.33897904359430947,0.10650714942216843
2016-10-28,0.6941120272664373,0.005359932983197699,0.920247511206463,0.13106958070861177,9.299045229647135,0.28145558053667474,0.33803262407173507,0.10515608642409607
2016-10-31,0.693425028178414,0.005223849324727934,0.9201749362619147,0.13134942110110737,9.299347968162602,0.2814832367207178,0.34106867240788824,0.10590020745441374
2016-11-01,0.6942067560513971,0.005240027703053686,0.9203107749529634,0.13111903848635148,9.299810447069884,0.2805969504978523,0.33978634912724753,0.1054667979888991
2016-11-02,0.6938657329472042,0.005186495897524693,0.9203220931586272,0.1312672695943847,9.300066969723204,0.272604902806131,0.3433422142625156,0.10624063416639877
2016-11-03,0.716289732250843,0.0055125393381777734,0.9203443403667427,0.1309014355413735,9.28227433785916,0.27286011551017686,0.34435321609835556,0.10441722729522264
2016-11-04,0.7233072022414838,0.005430755960272066,0.9203154316782612,0.1310548447619515,9.317923828734017,0.2738581706474173,0.34872097874797986,0.10455817172206293
2016-11-07,0.727945165493297,0.005427295958261011,0.9203542002516943,0.1309609599299398,9.308406990747706,0.2744162983255285,0.34900372283001985,0.1042707009420951
2016-11-08,0.729219346148748,0.005456934641170369,0.9202101973834017,0.13124862383826597,9.294647801096783,0.2834408380572149,0.35249168378883916,0.1045539213988976
2016-11-09,0.7474549467275814,0.005348558765601956,0.9198091425589865,0.13210680909606998,9.305161331200043,0.2848082699809034,0.36618782001792244,0.10593044792494986
2016-11-10,0.7479477356027837,0.005414592639932764,0.9198792230588637,0.13191443484979698,9.308045117118759,0.2856935875472096,0.3613592511909219,0.10497746487697707
2016-11-11,0.7442575266771694,0.005364742928679597,0.9200025076558176,0.13173996076121242,9.31374740464113,0.2863201909650496,0.3612896120626177,0.10506336087004861
2016-11-14,0.7453280508181005,0.0052835869800484025,0.9201210720854655,0.13162700778977138,9.318823575054966,0.2820027447330632,0.36242516426132915,0.10517206396666863
2016-11-15,0.7549030648228013,0.005285989594163243,0.9202163903106227,0.1314051348267275,9.337111484099484,0.28414669350414223,0.36427314829672625,0.10451395198529931
2016-11-16,0.7744716776297975,0.005142063897872975,0.9203520262240793,0.13134409642065406,9.353627381264445,0.2826938212890767,0.3675164292517265,0.1035862516630497
2016-11-17,0.774189856946466,0.00519421876047681,0.9203898954730168,0.1312129286593297,9.35463489771779,0.2790122566704937,0.3694953454303103,0.10387977344894275
2016-11-18,0.8016512623013881,0.005096484918611235,0.9205180838488364,0.13108797933077657,9.393874313174074,0.2777191926535409,0.3722073266803668,0.10227517224117856
2016-11-21,0.8015946752097213,0.005084748571372437,0.9205218864336214,0.13111299315365346,9.394417301304411,0.2745894968396481,0.3724426551532103,0.10245338286214846
2016-11-22,0.7958063030482362,0.005050547402735273,0.9205689024062788,0.13102008566919773,9.408851854803498,0.2760852282880222,0.3704936085096183,0.10243813470583694
2016-11-23,0.8066740215384797,0.005069469208203018,0.9204983104400902,0.13102803575494443,9.393125092274229,0.28404034028135955,0.37569787241718083,0.10231331523079847
2016-11-24,0.8045606234793057,0.0051097509070615575,0.920088867382684,0.1314160903893176,9.392088921075597,0.2848624703899752,0.38859993964195727,0.10505305009915336
2016-11-25,0.8217157240337069,0.00504994632087896,0.9203210603589008,0.13127531052991073,9.384874804119967,0.2818298179179991,0.3821914419684119,0.10259675924349677
2016-11-28,0.8358248542489777,0.005037348660379663,0.920377677627886,0.13132024666112962,9.363208047720944,0.2759937363705097,0.3808248741004377,0.10145834248595736
2016-11-29,0.8165669288458721,0.005008079093057512,0.9205086355688792,0.13119260585099668,9.402888111764472,0.27175950628775425,0.37678776634220046,0.1022521129195226
2016-11-30,0.8036521887841555,0.005024409375896509,0.9205036173368356,0.13114721622599354,9.4192630702435,0.275509405266706,0.37398562776075917,0.10259174425026785
2016-12-01,0.8057719161201969,0.005052009737141183,0.9204613512319861,0.13115630735832626,9.404768298744932,0.2838480316141371,0.3750043323635,0.1023731464422177
2016-12-02,0.7902060988936668,0.005197944184992954,0.919918887500311,0.13151986692373538,9.437728555924128,0.28784993295812183,0.38884706010541487,0.10627760482150987
2016-12-05,0.7938658539933465,0.005124126379482799,0.9204399476892043,0.13111495402337806,9.46627227109667,0.2813985204612139,0.37079071796938917,0.10263303695623929
2016-12-06,0.7938024896648451,0.005132696310329066,0.9204277527013474,0.13113809765947224,9.46648278144364,0.2816074611230153,0.3694698281625097,0.10242993813697512
2016-12-07,0.7449733781498091,0.005278170873135751,0.9200719379935544,0.13195791398518594,9.281440265950044,0.28699937939320375,0.36816409720255444,0.10605410664521167
2016-12-08,0.744666833418391,0.005849077407907525,0.9196459095334419,0.1318504514452853,9.281587270691936,0.28738932112791127,0.3693344860023447,0.10628787738094775
2016-12-09,0.6856637711543169,0.007304330440505032,0.9186615177220735,0.131028609908586,9.303754561602867,0.2912054900361525,0.3644300239006739,0.1099769753695995
2016-12-12,0.6788021547543323,0.007414702140778681,0.918590133072153,0.1310502331951034,9.293919769370529,0.2929350200017344,0.360443791725478,0.10981974713101664
2016-12-13,0.6800277979555513,0.007054502398393713,0.9187035717432869,0.13144396416324478,9.294853074272858,0.28850931784978145,0.3618350336965019,0.11025903324698555
2016-12-14,0.6700898802555526,0.007213569984682813,0.9189261517383972,0.13085930322490244,9.28506233701032,0.29979998084198634,0.350811756496404,0.10841806399787507
2016-12-15,0.6350458398974551,0.007716310313280341,0.9181883248462313,0.1311632307843855,9.304228859985425,0.28986297381664095,0.35737935492555234,0.11302336102273149
2016-12-16,0.6695517804348761,0.00873857408357548,0.9182530304072513,0.1295289160075343,9.321171450398056,0.3033170957598259,0.34828178198489895,0.10765410408519285
2016-12-19,0.6703232514760935,0.008360968060523265,0.9184379769008589,0.1298799415357393,9.3133874897831,0.2987186050742087,0.3471765221683559,0.10762736974632665
2016-12-20,0.673171033446514,0.008696145427722951,0.9183962898566314,0.12948762920895346,9.316994879340486,0.30101304553304714,0.34177195098210905,0.10628074706327409
2016-12-21,0.6893899407060883,0.008784834833892738,0.9184523018697495,0.12927097653090183,9.278841628197924,0.3074969234664964,0.34322254524709894,0.10497191861820766
2016-12-22,0.6943686066662784,0.008377593057838573,0.91921781354054,0.12856181101740674,9.227927089998275,0.3110373430510149,0.3381915746215712,0.10291416325912885
2016-12-23,0.6956117793861695,0.007897654281245479,0.9201491997228474,0.12764316345067933,9.167703333117517,0.3140263200801971,0.3330466293029566,0.10092597954908968
2016-12-27,0.7022530756044714,0.007750872485527604,0.9204666878466908,0.12693521256445936,9.41240758307337,0.31416453194096894,0.32644826426284806,0.09917520421998333
2016-12-28,0.6318922996215683,0.00681891365083286,0.9215323187643236,0.12736327574750358,9.3423016298925,0.3098741057790276,0.30507367294649707,0.09942158294571965
2016-12-29,0.672422657082889,0.007470385614948784,0.9201455135457328,0.1279442279499521,9.416183485704323,0.30810153524651684,0.3259114023762545,0.10218785853308184
2016-12-30,0.672422655992712,0.00747036337628498,0.9201432408902638,0.12794389508260168,9.416183449728486,0.30810145566360225,0.32591141545837743,0.10218784908488193
2017-01-02,0.6611553039418584,0.006713360759174983,0.921309656597797,0.12777524827336006,9.470952365274313,0.30699456703263367,0.3074778888714593,0.09833625707330693
2017-01-03,0.6539342992704661,0.007340326842545055,0.9197218452655087,0.1289672460354584,9.394787132811082,0.3103530396373973,0.32746641150365846,0.10438852623458066
2017-01-04,0.694257088695956,0.007738055813439325,0.9200426124152734,0.1279464870736759,9.401923205072105,0.31987323856450567,0.3267209707257972,0.10021490148717968
2017-01-05,0.7005126231858514,0.007430804269749558,0.9203000657462775,0.1281076130096692,9.370209038791854,0.3236093799050377,0.3264311820061512,0.09931803861021857
2017-01-06,0.7022632721304842,0.006801486673376973,0.9211153660812437,0.12815749663065168,9.36982703837298,0.3241967804995019,0.31681374732183415,0.09649604036878777
2017-01-09,0.6516257885596,0.006983922329494732,0.9198820988546972,0.12987367550639548,9.286047729717115,0.3220566128493195,0.32300378309533473,0.10313501842983636
2017-01-10,0.6642254624052156,0.008173186831307796,0.9192623704419193,0.12888445799794118,9.308238670364057,0.3155534280657502,0.3272313785113755,0.10320941980990246
2017-01-11,0.6640243325996125,0.008046184277406289,0.9195056849471984,0.1286855405408116,9.31363646125912,0.3128074263384157,0.3254371577256141,0.10265591535596154
2017-01-12,0.6539681457979531,0.007871049016399052,0.9197674498691856,0.12851243121566508,9.318996089647209,0.31004722820031466,0.32153165518920673,0.10255918663848357
2017-01-13,0.6507825614750008,0.007765530914364399,0.9199934115650323,0.12835451890581814,9.31832245003253,0.3056250508529556,0.3186087137590998,0.10213221201368608
2017-01-16,0.6918874698827455,0.008018887891368962,0.9201559248129039,0.12778781847678025,9.321768334335031,0.3147688191273868,0.3210323119969524,0.09885782630187527
2017-01-17,0.6988299256755667,0.008032832675279248,0.9205852105592522,0.12729696893344128,9.374947388240154,0.31046195841153346,0.31374757345443155,0.09651117757480691
2017-01-18,0.7085385341821263,0.008062301245608342,0.9203305541787447,0.1275871937660685,9.359225560820779,0.3086120796860722,0.3189880472730489,0.09716779907559434
2017-01-19,0.69903403527087,0.007846932475630434,0.9206225572347498,0.12747497512823688,9.328639382246932,0.30580836669515943,0.31616213048432235,0.09713832314059055
2017-01-20,0.6850481483492777,0.00790152776341062,0.9207856471412044,0.12702300934074945,9.343106699836069,0.30813620580328854,0.3126384570506479,0.09710886555556096
2017-01-23,0.6617049497134495,0.007706498322475281,0.9210790916945706,0.12682067604855993,9.352300211560618,0.31007729797638145,0.30640402927407545,0.09738864899647676
2017-01-24,0.6904589615089687,0.007766788674670487,0.9211762085696743,0.12664636696247022,9.388542945492999,0.30572414419695854,0.30852699153532215,0.09562170287606708
2017-01-25,0.6913832131522696,0.0077054634700575485,0.9213128510619989,0.126515151462947,9.388878658095864,0.3081846029046812,0.3075700434880613,0.09514495594683368
2017-01-26,0.7721519854420457,0.00798585966086095,0.9212506604966783,0.12651471831470076,9.331734282706215,0.31635702875354144,0.3179277966243776,0.09073687109521517
2017-01-27,0.7678452042264489,0.0078017023957052175,0.9214604458517076,0.1264509127286743,9.336417740217549,0.3143383862242008,0.3163943350316191,0.09059172299178812
2017-01-30,0.7559891368774967,0.007528168271799697,0.9217226108443506,0.12645451075663797,9.308033977181926,0.3147097680125389,0.3139596535433551,0.09083482054483115
2017-01-31,0.7722188642929806,0.007804679533781793,0.9218909061603188,0.12598984730436402,9.365360181047938,0.31006591903771014,0.3107020774876451,0.08864579334549157
2017-02-01,0.7829966647031066,0.00807022946440485,0.9212797257483457,0.12658726958924665,9.335787619842089,0.30474967985347445,0.3174483585667238,0.0900100674369426
2017-02-02,0.7809775213031399,0.008128966076599289,0.9213510883924544,0.126343957038063,9.358123743872433,0.30857069534213555,0.31599362603710085,0.0895966342768077
2017-02-03,0.7816510719173586,0.007929256847749835,0.9216479331910382,0.12612258928490336,9.341902883084648,0.30960752284686033,0.3156538828518542,0.0891191265763913
2017-02-06,0.7624600041752069,0.007711454132026672,0.9219881691736901,0.12595517604523027,9.365450163245319,0.3114952061020201,0.3102933215096043,0.08907313791978423
2017-02-07,0.7694181708559238,0.00811794362468422,0.9214117587429994,0.1264214674851113,9.345870367781204,0.30523165596054375,0.3128895526417504,0.0899072486844393
2017-02-08,0.7736473665940242,0.00822298216233718,0.9214040928274561,0.12630659638682157,9.374962043861572,0.3011895020606941,0.31235237708640023,0.08952149045577441
2017-02-09,0.7728446925566751,0.008179110370790546,0.9215310754057672,0.12614563618956642,9.378876754725512,0.30000508194563424,0.3118156098541279,0.08935007596403928
2017-02-10,0.7609438274585633,0.008013201305243947,0.9218370422712985,0.12588030841200573,9.402064637020105,0.3008473705624863,0.30826721852319156,0.089173827634242
2017-02-13,0.7613911190346874,0.008096116413590366,0.9216817918746345,0.12600390825242835,9.390873945590094,0.2997705514914979,0.3095855595234614,0.08960815646944474
2017-02-14,0.7553389408289539,0.007920184869228051,0.9219937481083104,0.1257586082599068,9.381094561823474,0.30460008504939545,0.3079663478081823,0.0891901266162853
2017-02-15,0.741016560005805,0.007770360772111765,0.9221108889441808,0.12587339848150983,9.393078390734624,0.30531898113767647,0.30617991767851654,0.08973230820661839
2017-02-16,0.7253237275498818,0.008034687153337381,0.9215697190303316,0.12631451842485192,9.374560351396184,0.3063438049200751,0.30674676190926314,0.09165820167118387
2017-02-17,0.7049692648429011,0.007965291043495925,0.92171157950958,0.1261170602389819,9.389314747477234,0.30385650988828805,0.3031723353267603,0.09248868764341082
2017-02-20,0.7072405955132514,0.007902706835115595,0.921838603555069,0.12609746676576233,9.384519503110951,0.29875426840706,0.3018812146005629,0.09209416644603186
2017-02-21,0.6947133080690278,0.00803563917904459,0.9219079783476641,0.12559522511804183,9.395309404271702,0.2980246650771389,0.30130951827592084,0.09266036737881522
2017-02-22,0.6677806655159091,0.0079830132764778,0.9220164148339126,0.1253712470881543,9.392070238000674,0.2959933372107242,0.2988039956480861,0.09414186964946833
2017-02-23,0.6503218627305823,0.0079584780659827,0.9220699103826573,0.12525015043477103,9.38896943996469,0.29205277295158744,0.2975144755600152,0.09524986096158856
2017-02-24,0.624806407278773,0.007971606232930762,0.9220967531478907,0.12506901668921858,9.373763002804525,0.29210816016786006,0.2955288040680707,0.09670345935950453
2017-02-27,0.6208139003862161,0.007798827859290501,0.9223505201972789,0.12507875492526446,9.379830559770088,0.2917116847601998,0.29222631529841075,0.09614318073808562
2017-02-28,0.620813874006408,0.007798797763699051,0.9223493156763992,0.1250788354778927,9.379830498531248,0.29171150198581525,0.2922264919489113,0.09614341250354232
2017-03-01,0.6040856553965647,0.008179760864608157,0.9219052344951542,0.1250589368480333,9.346430631694354,0.29104062655351404,0.29667461910200427,0.09839768930816219
2017-03-02,0.6654606532502498,0.007848205532287062,0.9224784315753647,0.12518480597329285,9.304589545133721,0.2979750415825598,0.29513004089354233,0.09290084206043935
2017-03-03,0.6646227168388517,0.00770563193523082,0.9226125813100173,0.12508773030032594,9.304756485652819,0.2954598033944875,0.2977493743099695,0.093319063988632
2017-03-06,0.6788129811751008,0.007882383263752948,0.9227879470899685,0.12467570469414276,9.308608894191796,0.2993482905715264,0.2942611355561882,0.09117947291372606
2017-03-07,0.6744142188264761,0.007994426058012337,0.9228294042221206,0.12439470715667059,9.319915884869811,0.2973275720699494,0.2938013361704605,0.0912953411126854
2017-03-08,0.6708671974282332,0.007763219877890838,0.9229387646409262,0.12449281880024653,9.32480022117068,0.2967591478109724,0.2968309460821162,0.09200282503431041
2017-03-09,0.6620767898896824,0.007717409654568433,0.9229623232716895,0.12443071216257336,9.33937015545969,0.299369885115498,0.2964297701507684,0.09248848286881202
2017-03-10,0.6933393685882823,0.007909745007789678,0.9231981171297499,0.12385891589346627,9.377847499865238,0.30537823618445725,0.29382837298951,0.08914620467005774
2017-03-13,0.7166164073406711,0.008091986376165766,0.9233190732008905,0.12336573664043894,9.420271314774089,0.31094650838444965,0.2942732778144213,0.08701950842763882
2017-03-14,0.7133403175048276,0.007897559286231016,0.9233405498669938,0.12358378306163194,9.407326188461063,0.3116893892778289,0.2964591470279568,0.08767511694468003
2017-03-15,0.7271512810459508,0.008057251772885706,0.923412691514377,0.123241871033509,9.437320641708892,0.30938649446265254,0.29726414316188865,0.08663388986825601
2017-03-16,0.7259716241547978,0.008001740196972714,0.9234224719441622,0.12325605519738027,9.43651728421874,0.3136440373591624,0.2982921424900207,0.08676213523514026
2017-03-17,0.7314405926468095,0.008074226997579299,0.9234406685719136,0.12310505158934058,9.468874758826212,0.3173863192728362,0.2967287585902146,0.08594582848474705
2017-03-20,0.7270005615605407,0.007953911877383537,0.9233844245412633,0.12333566362739434,9.460903092566333,0.3181657135193898,0.2981607135811108,0.08661271708421624
2017-03-21,0.7084402801213838,0.007903438686405992,0.923338418809854,0.12348818892986675,9.454074008382745,0.3123559797565553,0.2966475245004381,0.08800378241744458
2017-03-22,0.6973909627385164,0.007842585675063542,0.9232791839664608,0.12371776543282687,9.421839353764893,0.31038053606601,0.29556655753512034,0.08883919620375251
2017-03-23,0.669371061670517,0.007952837076810031,0.9231129261628477,0.12371767778764149,9.43967845724626,0.3053661525769776,0.294854833762199,0.0909998478579358
2017-03-24,0.662703019205207,0.007950773796118814,0.9231479949857648,0.12360058950938503,9.445957566315471,0.31112433191591865,0.2938275692062607,0.09110870978206423
2017-03-27,0.6590875611257021,0.00787843913845605,0.9230874574503681,0.12379215461012047,9.419020858810889,0.3122222042084284,0.2965762059546236,0.09184999179279503
2017-03-28,0.6186742476765992,0.007765454860033576,0.9229033364860355,0.12419393337603635,9.442201407921415,0.3076265513413774,0.29751627631148475,0.09529290654623064
2017-03-29,0.6755558156001911,0.007922931805364658,0.9231230714487081,0.12367465128101461,9.436913749557322,0.3185572672520121,0.2978570551057335,0.0906145785780153
2017-03-30,0.6656173319049178,0.007802727110402748,0.9230541509770908,0.1239338751873856,9.409108869318366,0.3201584923853334,0.30139145218226226,0.09196063606482739
2017-03-31,0.6038592938844647,0.007681933662449344,0.9227709849277973,0.12448302464383267,9.407677557416324,0.32149562264993387,0.3011138359261274,0.0966852200538581
2017-04-03,0.600676799192772,0.0077136505803499286,0.9225948179396442,0.12483151829039817,9.350765126731995,0.3206167151252873,0.2995388446603592,0.09690924991018823
2017-04-04,0.7033060708193848,0.008121561435962824,0.9231015931759841,0.12349101873623537,9.364281222224298,0.31533310260913855,0.3054234563662049,0.0899205130451788
2017-04-05,0.7015089710462822,0.008011990171119362,0.9232571911750862,0.12331789505854342,9.348000461205832,0.31768085192326,0.3068845884083437,0.08997942309128105
2017-04-06,0.6770732774608446,0.007919930435454284,0.9232147808695432,0.1234019316096919,9.334513981357974,0.3212948678814703,0.3097723706315094,0.09210206899783034
2017-04-07,0.6771084821956925,0.007898470121289957,0.9231831394797655,0.12347779719585554,9.33298329455014,0.321747253439659,0.310920749587669,0.09228842057867538
2017-04-10,0.6770820664048758,0.007911219764815354,0.9232305849182417,0.12330912868238383,9.3329776655549,0.321700034646139,0.31095628614278104,0.09211526387068171
2017-04-11,0.6764728312394452,0.007836814670750356,0.9232869214032501,0.1234113868411548,9.332362665575962,0.3077874573182257,0.3128804346531096,0.09284403161285881
2017-04-12,0.6560536604949745,0.007950634728150838,0.9232434494738183,0.1232246808152627,9.352642687764448,0.308050186989453,0.3093479267765858,0.09379626592866792
2017-04-13,0.6559035316276909,0.007908764626014154,0.9232891417100333,0.12321240410600759,9.353376151331569,0.30436339330648793,0.3104624499708347,0.09404749307393546
2017-04-18,0.6362329719886729,0.007901640077158885,0.9232784528328384,0.12322350415015453,9.415986357313406,0.2993515631290498,0.306248468522364,0.09506079361936356
2017-04-19,0.6362329771003219,0.00790160999731888,0.9232768928505195,0.12322303506484397,9.415986367536703,0.2993509492664811,0.306248499656953,0.09506083823011799
2017-04-20,0.6279174261861884,0.00784802595167393,0.9230080588183668,0.1238601618967774,9.437162271959412,0.29981445491735786,0.30840295296846076,0.09665274626030256
2017-04-21,0.6306375079902595,0.007878760605457487,0.9229749008499728,0.12382513035291609,9.436361666165318,0.3072121595352616,0.30942812420389587,0.09643520926696049
2017-04-24,0.6309747964934023,0.007866562815542967,0.9228557970118546,0.12391596115213088,9.453906684441302,0.30938192969089323,0.31527768804319406,0.09742563052687982
2017-04-25,0.5069807930161395,0.00849980977107614,0.9219113671808064,0.1249714599773277,8.994805685446298,0.32113398156336304,0.3116890580378047,0.10696253431585159
2017-04-26,0.5205828774352064,0.007929567103868069,0.9223454264752147,0.12527842933962746,8.969404601916638,0.326289727011346,0.30937778408071465,0.10525487386882489
2017-04-27,0.5368512573593871,0.007300250606123647,0.9227483236285369,0.12567397717882256,8.979348873618536,0.3239707275091476,0.3112904167289712,0.10431807364126294
2017-04-28,0.5382841934245148,0.008199398630190256,0.9222470422358615,0.12505394778097537,8.975695766419442,0.3256192084161252,0.30931789759439265,0.10390711445058898
2017-05-02,0.530650530910037,0.007851216126737353,0.9223635082330106,0.12511104294390768,8.975500278522484,0.3219036282418894,0.3238761842089261,0.10690788685805541
2017-05-03,0.557994328598875,0.007517830041368648,0.9229600354592448,0.12499970453612287,8.941391498926668,0.32866478194313403,0.3073227953894768,0.10154267111429018
2017-05-04,0.5619171281780742,0.007254293886702626,0.9231481090819343,0.12506934214610793,8.927026443001722,0.3260518072681957,0.311615732192675,0.10188974364092013
2017-05-05,0.5571872750903087,0.007878165742762561,0.9227969695521354,0.12458902246669197,8.951475284198565,0.33101036400925987,0.3090962172062155,0.10176064778234772
2017-05-08,0.5453313623380625,0.008555714434804003,0.9224146193664545,0.12400857776046843,8.973078730030503,0.3384793363127956,0.308715161348772,0.10240085660332142
2017-05-09,0.5449649417350645,0.008411336741583788,0.922447265638057,0.12420901508964213,8.973288887821228,0.332208266364696,0.3106965989635876,0.10297772873566455
2017-05-10,0.5450840808649743,0.008505877889364988,0.9224085077754381,0.12417221024273536,8.98158079125323,0.3258754441736231,0.30863404217439516,0.10284682220039708
2017-05-11,0.5428981249440143,0.00813224890608598,0.9226217290500017,0.12445475541668644,8.970021594927463,0.3225652694307707,0.30781135329981285,0.10292460125312741
2017-05-12,0.5428475523936818,0.00796512040247836,0.9226936826462736,0.12462154739716158,8.97038489279721,0.32064407955519886,0.3079968795947492,0.10301142125635303
2017-05-15,0.544026704488703,0.0076979766087964105,0.9228217922317185,0.12487682981331784,8.971352868546747,0.317843703345734,0.30719545148430644,0.10284955883740823
2017-05-16,0.5422121403683058,0.0076651104458086905,0.9228519285346797,0.12487023789576508,8.961808433467738,0.32509560657902403,0.3060434775583105,0.10256719334475253
2017-05-17,0.551192405238358,0.007345087789761745,0.9230191828220303,0.1251001026170557,8.924517474630331,0.32945822758286913,0.3107059845749939,0.10237724781739065
2017-05-18,0.5506541796857365,0.00836269980426105,0.9227234468303446,0.12390694145996747,8.924482879759415,0.32312456522261346,0.31349649872589974,0.10285313784010544
2017-05-19,0.559525092092501,0.008379069681501872,0.9228523909019489,0.12388460963913162,8.914498619716296,0.3172253093904202,0.30118954687068983,0.10051535036351587
2017-05-22,0.55967930141987,0.008459749035945093,0.9227475137775862,0.12396777895680595,8.896895210884464,0.3257516504067558,0.30094493622713525,0.100316343322351
2017-05-23,0.5612157799997803,0.008241385297343275,0.923046642263102,0.12377712925706613,8.891765288116543,0.3287306576055179,0.30459846117239814,0.10026144800545866
2017-05-24,0.5687128258527923,0.008190251827322444,0.9228708594797899,0.12414051970385777,8.88773027498533,0.3355832774383083,0.31281906735203935,0.10100356042672526
2017-05-25,0.5684552503070259,0.008215990875169542,0.9225102530281394,0.12480095569627354,8.886442784497476,0.3319180499864485,0.31327553140615033,0.10161497731785829
2017-05-26,0.5684622856118248,0.008226580849158524,0.9224508553577371,0.12477725091151039,8.886410633610877,0.33191911297738913,0.313247222213196,0.1018569358811716
2017-05-29,0.5301110109521803,0.008096755857610778,0.922561616536906,0.12477874662835399,8.848624361907866,0.3287173586923467,0.3094435402408305,0.10401736964368391
2017-05-30,0.5228092725922394,0.00805850806540332,0.9225840080642623,0.12474157280616033,8.862973588626197,0.32612506322744605,0.3091300197069285,0.10456330232763143
2017-05-31,0.5191734588595951,0.008078487804142234,0.9226365935315696,0.12470136824563179,8.889046253604143,0.3204222714114125,0.30557675995429645,0.10439532205636294
2017-06-01,0.5205482881595386,0.008067360446711906,0.9226334820189138,0.12476287839170427,8.879427640447489,0.31423083548479036,0.30646539591150923,0.10465133732348281
2017-06-02,0.520425632746567,0.008062886705064729,0.9227039482465957,0.12451879559305752,8.858983363629312,0.31675527796222624,0.30990150926412574,0.10493864962751921
2017-06-06,0.5194900947772475,0.007924881158183279,0.9228529132296006,0.12431490653142639,8.859165518293208,0.3198394352675818,0.3154221884204394,0.10556254315143623
2017-06-07,0.5194608222980732,0.007974623761364662,0.9227251043525047,0.12447505441625277,8.859094259918752,0.3198857155302941,0.31547069284502716,0.10571586396970813
2017-06-08,0.533286277996992,0.007779727677089939,0.9226440024089043,0.12464296860554633,8.87018969678289,0.3282368484229894,0.3382338682532159,0.10808774389717035
2017-06-09,0.5053761960499898,0.008020176670230915,0.9221275022347243,0.1256761159533516,8.846845235276923,0.325194245142152,0.31648101875383905,0.10759585938320486
